date,detail,cash,credit,creditType,category,tag,waste
2012년02월10일,음료수,3500,0,,식비>커피/음료,,
2012년02월10일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월10일,연회비,0,15000,LIG 손해보험-현,경조사/회비>기타,,
2012년02월11일,"회비(with 경렬,신상,선길,인수,지훈)",30000,0,,경조사/회비>모임회비,,
2012년02월12일,로티보이,8260,0,,식비>간식,,
2012년02월13일,담배,3000,0,,용돈/기타>담배,,
2012년02월13일,어학원 교재,8000,0,,교육/육아>학원/교재비,,
2012년02월13일,카페라떼,2200,0,,식비>커피/음료,,
2012년02월13일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월14일,"등본,초본",1600,0,,세금/이자>기타,,
2012년02월14일,점심,6500,0,,식비>평일점심,,
2012년02월14일,택시비,0,3100,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월15일,담배,2700,0,,용돈/기타>담배,,
2012년02월15일,점심,5500,0,,식비>평일점심,,
2012년02월15일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월15일,맥주,4150,0,,식비>술/유흥,,
2012년02월15일,치킨,16500,0,,식비>간식,,
2012년02월16일,점심,8000,0,,식비>평일점심,,
2012년02월17일,렌즈,20000,0,,의복/미용>기타,,
2012년02월17일,족발,42000,0,,식비>술/유흥,,
2012년02월17일,밤음,5000,0,,식비>술/유흥,,
2012년02월17일,음료수,11200,0,,식비>커피/음료,,
2012년02월17일,와라와라,13700,0,,식비>술/유흥,,
2012년02월17일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월18일,과자,8550,0,,식비>간식,,
2012년02월18일,택시비,0,2880,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월18일,택시비,0,27780,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월18일,술값,185800,0,,식비>술/유흥,,
2012년02월20일,점심,7500,0,,식비>평일점심,,
2012년02월20일,커피,5800,0,,식비>커피/음료,,
2012년02월20일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월21일,"펀드(네비게이터,한투)",100000,0,,저축/보험>펀드,고정비용,
2012년02월21일,점심,7000,0,,식비>평일점심,,
2012년02월21일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월21일,신한 LOVE 카드 사용대금 (2012.01.07 ~ 2012.02.06),81000,0,,카드대금>신한 LOVE 카드,,
2012년02월21일,담배,2700,0,,용돈/기타>담배,,
2012년02월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2012년02월22일,적금,100000,0,,저축/보험>적금,"고정비용,휴가",
2012년02월22일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월22일,커피,1900,0,,식비>커피/음료,,
2012년02월22일,피부과,10000,0,,건강/문화>병원비,,
2012년02월22일,음료수,1000,0,,식비>커피/음료,,
2012년02월22일,점심,7000,0,,식비>평일점심,,
2012년02월23일,LIG 손해보험-현 사용대금 (2012.01.12 ~ 2012.02.11),331360,0,,카드대금>LIG 손해보험-현,,
2012년02월23일,치킨,17000,0,,식비>간식,,
2012년02월24일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월24일,담배,2700,0,,용돈/기타>담배,,
2012년02월24일,놀았음,35000,0,,경조사/회비>모임회비,,
2012년02월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2012년02월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2012년02월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2012년02월25일,운전자보험,32000,0,,세금/이자>기타,고정비용,
2012년02월25일,택시비,0,39200,LIG 손해보험-현,교통/차량>택시비P,,
2012년02월25일,"거즈, 솜",2600,0,,건강/문화>약국,,
2012년02월26일,곗돈,1000000,0,,저축/보험>기타,"계,결혼",
2012년02월26일,"키헬 로션, 토너",77000,0,,의복/미용>헤어/뷰티,,
2012년02월26일,유니클로 이너웨어,14900,0,,의복/미용>의류비,,
2012년02월27일,점심,6000,0,,식비>평일점심,,
2012년02월27일,커피,4000,0,,식비>커피/음료,,
2012년02월27일,담배,2700,0,,용돈/기타>담배,,
2012년02월28일,점심,6000,0,,식비>평일점심,,
2012년02월28일,담배,2700,0,,용돈/기타>담배,,
2012년02월29일,핸드폰 요금(1월),0,82290,신한 LOVE 카드,주거/통신>이동통신,,
2012년02월29일,커피,1500,0,,식비>커피/음료,,
2012년03월01일,[1/3개월] 프로펜시아,0,54000,LIG 손해보험-현,건강/문화>약국,할부,
2012년03월01일,대중교통비정산(2월),0,67750,LIG 손해보험-현,교통/차량>대중교통비,,
2012년03월01일,신용지킴이 수수료,0,900,LIG 손해보험-현,세금/이자>기타,,
2012년03월02일,점심,4000,0,,식비>평일점심,,
2012년03월02일,뜨거운 금요일밤 모임,40000,0,,경조사/회비>모임회비,,
2012년03월02일,음료,2000,0,,식비>커피/음료,,
2012년03월02일,담배,2700,0,,용돈/기타>담배,,
2012년03월02일,택시비,5000,0,,교통/차량>택시비P,,
2012년03월02일,택시비,0,3300,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월02일,헤어샵(준오헤어),0,18070,LIG 손해보험-현,의복/미용>헤어/뷰티,,
2012년03월03일,달걀,6000,0,,식비>부식,,
2012년03월03일,파리바게트,9300,0,,식비>간식,,
2012년03월03일,귤,6800,0,,식비>부식,,
2012년03월03일,면도날,12000,0,,생활용품>잡화소모,,
2012년03월03일,택시비,0,30000,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월04일,정장,296000,0,,의복/미용>의류비,,
2012년03월04일,커피,6200,0,,식비>커피/음료,,
2012년03월04일,아빠바지,59400,0,,용돈/기타>선물,,
2012년03월04일,저녁(with 수황),16800,0,,식비>외식,,
2012년03월04일,동생졸업용돈,200000,0,,용돈/기타>용돈,,
2012년03월04일,점심(with 수황),0,50050,LIG 손해보험-현,식비>외식,,
2012년03월04일,주유비,0,30000,LIG 손해보험-현,교통/차량>주유비,,
2012년03월04일,톨비,1000,0,,교통/차량>기타,,
2012년03월05일,점심(장어탕),7000,0,,식비>평일점심,,
2012년03월05일,담배,2700,0,,용돈/기타>담배,,
2012년03월05일,세미나 참가,0,132000,LIG 손해보험-현,교육/육아>기타,,
2012년03월07일,담배,2700,0,,용돈/기타>담배,,
2012년03월07일,점심,6000,0,,식비>평일점심,,
2012년03월07일,이비인후과,0,3800,LIG 손해보험-현,건강/문화>병원비,,
2012년03월08일,점심,6000,0,,식비>평일점심,,
2012년03월08일,길병원,0,22450,LIG 손해보험-현,건강/문화>병원비,,
2012년03월08일,길병원,0,16550,LIG 손해보험-현,건강/문화>병원비,,
2012년03월08일,약값,0,9200,LIG 손해보험-현,건강/문화>약국,,
2012년03월08일,목캔디,1400,0,,식비>간식,,
2012년03월09일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월09일,점심,7000,0,,식비>평일점심,,
2012년03월09일,여행회비,60000,0,,건강/문화>여행,,
2012년03월10일,담배,3200,0,,용돈/기타>담배,,
2012년03월12일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월12일,점심,0,0,,식비>평일점심,,
2012년03월13일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월13일,커피,12000,0,,식비>커피/음료,,
2012년03월14일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월14일,담배,2700,0,,용돈/기타>담배,,
2012년03월14일,점심,5000,0,,식비>평일점심,,
2012년03월14일,커피,5500,0,,식비>커피/음료,,
2012년03월15일,길병원,0,16550,LIG 손해보험-현,건강/문화>병원비,,
2012년03월15일,약값,0,6200,LIG 손해보험-현,건강/문화>약국,,
2012년03월15일,점심,6000,0,,식비>평일점심,,
2012년03월16일,점심,7000,0,,식비>평일점심,,
2012년03월16일,소개팅,0,31900,LIG 손해보험-현,경조사/회비>데이트,,
2012년03월16일,소개팅,0,8500,LIG 손해보험-현,경조사/회비>데이트,,
2012년03월17일,간식,3700,0,,식비>간식,,
2012년03월17일,이자카야(with빱),0,46000,LIG 손해보험-현,식비>술/유흥,,
2012년03월18일,담배,2700,0,,용돈/기타>담배,,
2012년03월19일,점심,8000,0,,식비>평일점심,,
2012년03월20일,점심,6000,0,,식비>평일점심,,
2012년03월20일,소개팅2번째,0,38500,LIG 손해보험-현,경조사/회비>데이트,,
2012년03월20일,소개팅2번째,8200,0,,경조사/회비>데이트,,
2012년03월20일,초코렛(선물),0,13000,LIG 손해보험-현,경조사/회비>데이트,,
2012년03월21일,"펀드(네비게이터,한투)",100000,0,,저축/보험>펀드,고정비용,
2012년03월21일,담배,2700,0,,용돈/기타>담배,,
2012년03월21일,페리에,2500,0,,식비>커피/음료,,
2012년03월21일,신한 LOVE 카드 사용대금 (2012.02.07 ~ 2012.03.06),82290,0,,카드대금>신한 LOVE 카드,,
2012년03월21일,여행회비,36000,0,,건강/문화>여행,,
2012년03월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2012년03월22일,적금,100000,0,,저축/보험>적금,"고정비용,휴가",
2012년03월22일,점심,6000,0,,식비>평일점심,,
2012년03월22일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월22일,과자,6770,0,,식비>간식,,
2012년03월22일,쉐이브크림,8000,0,,생활용품>잡화소모,,
2012년03월23일,LIG 손해보험-현 사용대금 (2012.02.12 ~ 2012.03.11),530230,0,,카드대금>LIG 손해보험-현,,
2012년03월23일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월23일,폭스우드,0,29000,LIG 손해보험-현,경조사/회비>데이트,,
2012년03월23일,치킨매니아,0,24500,LIG 손해보험-현,식비>술/유흥,,
2012년03월24일,담배,2700,0,,용돈/기타>담배,,
2012년03월24일,자장면,15000,0,,식비>외식,,
2012년03월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2012년03월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2012년03월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2012년03월25일,커피,3800,0,,식비>커피/음료,,
2012년03월25일,코엔,0,30000,LIG 손해보험-현,경조사/회비>데이트,,
2012년03월26일,점심,6500,0,,식비>평일점심,,
2012년03월26일,목캔디,1000,0,,식비>간식,,
2012년03월26일,곗돈,1000000,0,,저축/보험>기타,"계,결혼",
2012년03월27일,술,6000,0,,식비>술/유흥,,
2012년03월27일,담배,2700,0,,용돈/기타>담배,,
2012년03월27일,커피,11900,0,,식비>커피/음료,,
2012년03월27일,커피,5000,0,,식비>커피/음료,,
2012년03월27일,택시비,0,2800,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월28일,라면,3200,0,,식비>부식,,
2012년03월28일,음료수,3280,0,,식비>커피/음료,,
2012년03월28일,점심,5000,0,,식비>평일점심,,
2012년03월28일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월29일,담배,2700,0,,용돈/기타>담배,,
2012년03월29일,점심,4100,0,,식비>평일점심,,
2012년03월29일,음료수,1900,0,,식비>커피/음료,,
2012년03월29일,병원비,0,16550,LIG 손해보험-현,건강/문화>병원비,,
2012년03월30일,핸드폰 요금(2월),0,62160,신한 LOVE 카드,주거/통신>이동통신,,
2012년03월30일,점심,7000,0,,식비>평일점심,,
2012년03월30일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년03월31일,"저녁식사(with 빱, 민지)",0,39600,LIG 손해보험-현,식비>외식,,
2012년03월31일,택시비,0,4400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월01일,[2/3개월] 프로펜시아,0,54000,LIG 손해보험-현,건강/문화>약국,할부,
2012년04월01일,준오헤어,0,19130,LIG 손해보험-현,의복/미용>헤어/뷰티,,
2012년04월01일,커피,5000,0,,식비>커피/음료,,
2012년04월01일,대중교통비정산(3월),0,75000,LIG 손해보험-현,교통/차량>대중교통비,,
2012년04월01일,신용지킴이 수수료,0,900,LIG 손해보험-현,세금/이자>기타,,
2012년04월02일,점심(선릉 설렁탕),7000,0,,식비>평일점심,,
2012년04월02일,커피,2000,0,,식비>커피/음료,,
2012년04월02일,슈퍼,4180,0,,생활용품>잡화소모,,
2012년04월02일,택시,0,1400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월03일,점심,6000,0,,식비>평일점심,,
2012년04월03일,커피,1000,0,,식비>커피/음료,,
2012년04월04일,커피,2000,0,,식비>커피/음료,,
2012년04월04일,토익시험 접수비,0,46200,LIG 손해보험-현,교육/육아>시험접수비,,
2012년04월05일,커피,1500,0,,식비>커피/음료,,
2012년04월05일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월05일,간식,0,4930,LIG 손해보험-현,식비>간식,,
2012년04월06일,담배,2700,0,,용돈/기타>담배,,
2012년04월06일,점심,6000,0,,식비>평일점심,,
2012년04월06일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월06일,맥주쏨,0,57300,LIG 손해보험-현,식비>술/유흥,,
2012년04월07일,축의금(정한결씨),50000,0,,경조사/회비>모임회비,,
2012년04월07일,담배,3100,0,,용돈/기타>담배,,
2012년04월07일,영화,0,13000,LIG 손해보험-현,경조사/회비>데이트,,
2012년04월07일,가미우동,0,15500,LIG 손해보험-현,경조사/회비>데이트,,
2012년04월07일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월08일,축의금(동윤이형),100000,0,,경조사/회비>모임회비,,
2012년04월08일,거품,0,29000,LIG 손해보험-현,경조사/회비>데이트,,
2012년04월08일,택시,0,23160,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월10일,커피,2500,0,,식비>커피/음료,,
2012년04월11일,면도날,12000,0,,생활용품>잡화소모,,
2012년04월11일,부모님 여행 용돈,100000,0,,용돈/기타>용돈,,
2012년04월11일,커피,3000,0,,식비>커피/음료,,
2012년04월12일,구강청결제,3500,0,,건강/문화>약국,,
2012년04월12일,커피,3500,0,,식비>커피/음료,,
2012년04월12일,목캔디,1400,0,,식비>간식,,
2012년04월12일,병원비,0,16550,LIG 손해보험-현,건강/문화>병원비,,
2012년04월12일,점심,6000,0,,식비>평일점심,,
2012년04월13일,커피,13300,0,,식비>커피/음료,,
2012년04월13일,아침,2500,0,,식비>주식,,
2012년04월13일,유쿡,0,45000,LIG 손해보험-현,식비>외식,,
2012년04월14일,택시비(+5000),0,43360,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월14일,택시비,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월14일,훌리오(with 향미씨),0,27500,LIG 손해보험-현,경조사/회비>데이트,,
2012년04월14일,괴르츠(with 향미씨),0,30800,LIG 손해보험-현,경조사/회비>데이트,,
2012년04월14일,택시비,0,3100,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월15일,"백정(with 종욱,귀득누나)",0,56500,LIG 손해보험-현,식비>외식,,
2012년04월16일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월17일,음료수,1400,0,,식비>커피/음료,,
2012년04월17일,담배,3100,0,,용돈/기타>담배,,
2012년04월17일,칫솔,1900,0,,생활용품>잡화소모,,
2012년04월17일,설렁탕,7000,0,,식비>평일점심,,
2012년04월17일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월18일,점심,6500,0,,식비>평일점심,,
2012년04월18일,선릉공원,2000,0,,건강/문화>기타,,
2012년04월18일,목캔디,1400,0,,식비>간식,,
2012년04월18일,택시,0,2400,LIG 손해보험-현,교통/차량>택시비P,,
2012년04월19일,점심,6000,0,,식비>평일점심,,
2012년04월19일,저녁,3000,0,,식비>평일저녁,,
2012년04월20일,담배,2700,0,,용돈/기타>담배,,
2012년04월21일,"펀드(네비게이터,한투)",100000,0,,저축/보험>펀드,고정비용,
